source_file,foundation_ein,person_name,title,compensation,benefits,other_compensation,hours_per_week,is_officer,is_director,is_trustee,is_key_employee
202443589349101009_public.xml,260636572,CHRISTIANA BIANCO,VICE PRESIDENT,0,0,0,0.00,,,,
202443589349101009_public.xml,260636572,ALESSANDRA BIANCO,SECRTARY,0,0,0,0.50,,,,
202443589349101054_public.xml,016026835,KEYBANK N A,TRUSTEE,4000,,,1,,,,
202443589349101154_public.xml,201549951,KEYBANK N A,TRUSTEE,6000,,,1,,,,
202443589349101159_public.xml,016007553,KEYBANK N A,TRUSTEE,12232,,,1,,,,
202443589349101204_public.xml,222929235,KEYBANK N A,TRUSTEE,8743,,,1,,,,
202443599349100004_public.xml,136158857,WILLIAM J OPPENHEIM JR,TREASURER,0,0,0,2.00,,,,
202443599349100004_public.xml,136158857,PAULA K OPPENHEIM,PRESIDENT,0,0,0,2.00,,,,
202443599349100004_public.xml,136158857,LISA OPPENHEIM SCHULTZ,SECRETARY,0,0,0,2.00,,,,
202443599349100104_public.xml,721295264,KATHRYN CARRERE SMALLPAGE,DIRECTOR,0,0,0,1.00,,,,
202443599349100104_public.xml,721295264,CHARLOTTE FAVROT SMALLPAGE,DIRECTOR,0,0,0,1.00,,,,
202443599349100104_public.xml,721295264,JACK L SMALLPAGE,DIRECTOR,0,0,0,1.00,,,,
202443599349100104_public.xml,721295264,DAVID G BAILEY,SECRETARY,0,0,0,1.00,,,,
202443599349100104_public.xml,721295264,JOHN B SMALLPAGE JR,PRESIDENT,0,0,0,1.00,,,,
202443599349100104_public.xml,721295264,KATHRYN F SMALLPAGE,VICE PRESIDENT,0,0,0,1.00,,,,
202443599349100104_public.xml,721295264,JOHN BENTON SMALLPAGE III,DIRECTOR,0,0,0,1.00,,,,
202443599349100109_public.xml,431947605,JAMES FRIEND,EXECUTIVE TR,0,0,0,10.00,,,,
202443599349100109_public.xml,431947605,VELMA FRIEND,EXECUTIVE TR,0,0,0,10.00,,,,
202443599349100304_public.xml,832945207,ALBERT JAMES WARD JR,DIRECTOR - PRESIDENT,0,0,0,3.00,,,,
202443599349100304_public.xml,832945207,CHRISTOPHER VAN DERVORT,DIRECTOR - SECRETARY,35000,0,0,10.00,,,,
202443599349100304_public.xml,832945207,ELIZABETH HEEBE-RUSSO,DIRECTOR - TREASURER,0,0,0,1.00,,,,
202443599349100304_public.xml,832945207,TRAVIS NING,PROGRAM DIRECTOR,105769,0,0,40.00,,,,
202443599349100304_public.xml,832945207,SARAH HEEBE,DIRECTOR,0,0,0,1.00,,,,
202443599349100304_public.xml,832945207,ANNA HEEBE,DIRECTOR,0,0,0,1.00,,,,
202443599349100404_public.xml,112910964,Eli Garber,President,0,0,0,0.00,,,,
202443599349100404_public.xml,112910964,Harriette Garber,Vice-President,0,0,0,0.00,,,,
202443599349100504_public.xml,043566439,MICHAEL E BARBIERI,TRUSTEE,0,0,0,0.50,,,,
202443599349100504_public.xml,043566439,ROBERT COCO,TREASURER,0,0,0,0.50,,,,
202443599349100504_public.xml,043566439,ADAM KIRBY,TRUSTEE,0,0,0,0.50,,,,
202443599349100504_public.xml,043566439,DAVID KLAUSMEYER,TRUSTEE,0,0,0,0.50,,,,
202443599349100504_public.xml,043566439,CAITLIN PEMBLE,TRUSTEE,0,0,0,0.50,,,,
202443599349100504_public.xml,043566439,ALYCIA SACCO DUQUETTE,PRESIDENT,0,0,0,0.50,,,,
202443599349100504_public.xml,043566439,KEVIN SHERMAN,SECRETARY,0,0,0,0.50,,,,
202443599349100504_public.xml,043566439,CARLO F PETRUCCI SR,TRUSTEE,0,0,0,0.50,,,,
202443599349100504_public.xml,043566439,KRISTINE HAZZARD,TRUSTEE,0,0,0,0.50,,,,
202500159349100000_public.xml,831129879,JOYCE E HUNT,SecretaryTreasurer,0,,,1.000,,,,
202500159349100005_public.xml,710584641,STEVE BAUMAN,TRUSTEE,0,0,0,0.50,,,,
202500159349100005_public.xml,710584641,JACK D GRUNDFEST,TRUSTEE,0,0,0,0.50,,,,
202500159349100005_public.xml,710584641,GWENDOLYN BRYANT-SMITH,TRUSTEE,0,0,0,0.50,,,,
202500159349100010_public.xml,136028782,JANET L MULLIGAN,TREASURER/SECRETARY,0,0,0,0,,,,
202500159349100010_public.xml,136028782,ANDREW GOLDSTONE,DIRECTOR,0,0,0,0,,,,
202500159349100010_public.xml,136028782,THOMAS GOLDSTONE,DIRECTOR,0,0,0,0,,,,
202500159349100010_public.xml,136028782,STEVEN RITTMASTER,DIRECTOR,0,0,0,0,,,,
202500159349100010_public.xml,136028782,PETER RITTMASTER,DIRECTOR,0,0,0,0,,,,
202500159349100010_public.xml,136028782,ARTHUR H GOLDSTONE,PRESIDENT,0,0,0,0,,,,
202500159349100015_public.xml,742225673,FRONIE K SHELTON,President,0,,,0.00,,,,
202500159349100020_public.xml,562597084,TRACEY L KURNOCIK,PRESIDENT,0,0,0,000.00,,,,
202500159349100020_public.xml,562597084,WILLIAM J KURNOCIK,VICE PRESIDE,0,0,0,000.00,,,,
202500159349100020_public.xml,562597084,BARB WOJICHWSKI,TREASURER,0,0,0,000.00,,,,
202500159349100050_public.xml,881670314,JULIANNA ESPARZA LOYA,DIRECTOR,0,,,0.000,,,,
202500159349100055_public.xml,631207483,RICHARD BAKER,PRESIDENT,0,0,0,0.0,,,,
202500159349100055_public.xml,631207483,MARC METRICK,DIRECTOR,0,0,0,0.0,,,,
202500159349100055_public.xml,631207483,SUNNY PARK,SECRETARY,0,0,0,0.0,,,,
202500159349100055_public.xml,631207483,EMILY ESSNER,TREASURER,0,0,0,0.0,,,,
202500159349100055_public.xml,631207483,SARAH GARBER,DIRECTOR,0,0,0,0.0,,,,
202500159349100055_public.xml,631207483,NICOLE SCHOENBERG,DIRECTOR,0,0,0,0.0,,,,
202500159349100055_public.xml,631207483,CARA CHACON,DIRECTOR,0,0,0,0.0,,,,
202500159349100060_public.xml,311072316,LISA WISE,CEO COMMUNICARE INC.,0,0,0,1.00,,,,
202500159349100060_public.xml,311072316,VAL CLAYCOMB,VICE-CHAIRMAN,0,0,0,0.50,,,,
202500159349100060_public.xml,311072316,STEPHANIE GOFF,CHAIRMAN,0,0,0,0.50,,,,
202500159349100060_public.xml,311072316,JARUTHA BARNETT,SECRETARY/TREASURER,0,0,0,0.50,,,,
202500159349100065_public.xml,137231718,JOSEPH V ZALNER,TRUSTEE,0,0,0,1.00,,,,
202500159349100065_public.xml,137231718,JUDITH P ZALNER,TRUSTEE,0,0,0,1.00,,,,
202500159349100065_public.xml,137231718,CHRISTINE K TRACZ,TRUSTEE,0,0,0,1.00,,,,
202500159349100065_public.xml,137231718,JOSEPH A ZALNER,TRUSTEE,0,0,0,1.00,,,,
202500159349100070_public.xml,383262768,PEGGY WHITE,PRESIDENT,0,0,0,1.00,,,,
202500159349100070_public.xml,383262768,ALICIA COLE,VICE PRESIDENT,0,0,0,1.00,,,,
202500159349100070_public.xml,383262768,NANCY WATREAS,TREASURER,0,0,0,1.00,,,,
202500159349100070_public.xml,383262768,SHARON WICKEY,SECRETARY,0,0,0,1.00,,,,
202500159349100075_public.xml,884413468,Michael Rubenstein,Trustee,0,,,1.00,,,,
202500159349100075_public.xml,884413468,James Rubenstein,Trustee,0,,,0.50,,,,
202500159349100075_public.xml,884413468,Betty Rubenstein,Trustee,0,,,0.50,,,,
202500159349100080_public.xml,363664011,L J MCCORMICK,EXECUTIVE DI,69958,0,0,40.00,,,,
202500159349100080_public.xml,363664011,JODI RAUERT,CHAIR,0,0,0,1.00,,,,
202500159349100080_public.xml,363664011,MATT FISHER,VICE CHAIR,0,0,0,1.00,,,,
202500159349100080_public.xml,363664011,LORI SCHUPPAN,TREASURER,0,0,0,1.00,,,,
202500159349100080_public.xml,363664011,SANDRA KROLIKOWSKI,DIRECTOR,0,0,0,1.00,,,,
202500159349100080_public.xml,363664011,KELLY WILSON,DIRECTOR,0,0,0,1.00,,,,
202500159349100080_public.xml,363664011,ELLEN HORNADY,DIRECTOR,0,0,0,1.00,,,,
202500159349100080_public.xml,363664011,BRIAN KORT,DIRECTOR,0,0,0,1.00,,,,
202500159349100080_public.xml,363664011,NICKI STOLTENBERG,DIRECTOR,0,0,0,1.00,,,,
202500159349100080_public.xml,363664011,MIKE BOCKOVEN,DIRECTOR,0,0,0,1.00,,,,
202500159349100080_public.xml,363664011,MIKE KNEALE,DIRECTOR,0,0,0,1.00,,,,
202500159349100080_public.xml,363664011,JIM BRISNEHAN,DIRECTOR,0,0,0,1.00,,,,
202500159349100080_public.xml,363664011,HANK MCFARLAND,DIRECTOR,0,0,0,1.00,,,,
202500159349100080_public.xml,363664011,DAVE VITERA,DIRECTOR,0,0,0,1.00,,,,
202500159349100080_public.xml,363664011,DR JEFF EDWARDS,DIRECTOR,0,0,0,1.00,,,,
202500159349100085_public.xml,266091864,NBT BANK NA,TRUSTEE,1322,,,1,,,,
202500159349100090_public.xml,814631311,ALLEN J HARDEN,PRESIDENT,0,0,0,5.00,,,,
202500159349100090_public.xml,814631311,KENNETH HALL,VICE PRESIDENT,0,0,0,5.00,,,,
202500159349100090_public.xml,814631311,TYSON ELMORE,TREASURER,0,0,0,5.00,,,,
202500159349100090_public.xml,814631311,BRENT FAISON,DIRECTOR,0,0,0,5.00,,,,
202500159349100090_public.xml,814631311,SHANNON STRONG-HOWARD,DIRECTOR,0,0,0,5.00,,,,
202500159349100095_public.xml,208316469,JOHN CANDELA,CHAIR OF THE BOARD & DIREC,0,0,0,0.20,,,,
202500159349100095_public.xml,208316469,TODD H KOSS,PRESIDENT,0,0,0,0.20,,,,
202500159349100095_public.xml,208316469,RICK FROH,VICE PRESIDENT,0,0,0,0.20,,,,
202500159349100095_public.xml,208316469,RICH DOYLE,SECRETARY AND TREASURER,0,0,0,0.20,,,,
202500159349100100_public.xml,616128462,STOCK YARDS BANK TRUST CO,TRUSTEE,15074,,,1,,,,
202500159349100100_public.xml,616128462,JEFF FILCIK,VICE PRES,0,,,1,,,,
202500159349100100_public.xml,616128462,KATHY THOMPSON,SR V P,0,,,1,,,,
202500159349100100_public.xml,616128462,LEONARD KAUFMAN,DIRECTOR,0,,,1,,,,
202500159349100105_public.xml,834722305,GARY ROEBEN,TRUSTEE,0,0,0,3.00,,,,
202500159349100110_public.xml,455023490,MATT ECHOLS,CHAIRMAN,0,0,0,5.00,,,,
202500159349100110_public.xml,455023490,JEFFREY FONTAINE,TREASURER,0,0,0,5.00,,,,
202500159349100110_public.xml,455023490,ROBERT KNYCHALSKI,SECRETARY,0,0,0,5.00,,,,
202500159349100110_public.xml,455023490,MICHAEL FUNK,DIRECTOR,0,0,0,0.25,,,,
202500159349100110_public.xml,455023490,TOM DZIKI,DIRECTOR,0,0,0,0.25,,,,
202500159349100110_public.xml,455023490,ANDREW HULL,DIRECTOR,0,0,0,0.25,,,,
202500159349100110_public.xml,455023490,JODY HYVARINEN,DIRECTOR,0,0,0,0.25,,,,
202500159349100110_public.xml,455023490,WENDY FRESQUES,DIRECTOR,0,0,0,0.25,,,,
202500159349100110_public.xml,455023490,NADINE PARRIS,DIRECTOR,0,0,0,0.25,,,,
202500159349100110_public.xml,455023490,RAYMEL BRADFORD,DIRECTOR,0,0,0,0.25,,,,
202500159349100110_public.xml,455023490,VICTOR VELAZQUEZ,DIRECTOR,0,0,0,0.25,,,,
202500159349100110_public.xml,455023490,EMILY JOHNSON,DIRECTOR,0,0,0,0.25,,,,
202500159349100110_public.xml,455023490,ALIONA MIKHED,DIRECTOR,0,0,0,0.25,,,,
202500159349100115_public.xml,311068233,KENNEDY JONES,PRESIDENT,0,0,0,1.00,,,,
202500159349100115_public.xml,311068233,GINA SCHMIDT,TREASURER,6300,0,0,2.00,,,,
202500159349100115_public.xml,311068233,JUDY SIEFFERMAN,SECRETARY,0,0,0,1.00,,,,
202500159349100115_public.xml,311068233,MARGE VETTER,DIRECTOR,0,0,0,1.00,,,,
202500159349100115_public.xml,311068233,THOMAS SHAVER,DIRECTOR,0,0,0,1.00,,,,
202500159349100115_public.xml,311068233,WILLIAM SEITZ,DIRECTOR,0,0,0,1.00,,,,
202500159349100120_public.xml,452994986,GREGORY KAZOLAS,PRESIDENT,195000,19227,0,40.00,,,,
202500159349100120_public.xml,452994986,LEIGH-ANN KAZOLAS,VICE PRESIDENT,195000,13005,0,40.00,,,,
202500159349100120_public.xml,452994986,SUSAN KARLSHOEJ,DIRECTOR,0,0,0,0.20,,,,
202500159349100120_public.xml,452994986,DOUGLAS SUVALLE,DIRECTOR,0,0,0,0.20,,,,
202500159349100125_public.xml,266091939,NBT BANK NA,TRUSTEE,1310,,,1,,,,
202500159349100130_public.xml,136099026,JAMES G LAWRENCE,PRES & TREAS-DIRECTOR,40000,0,0,4.00,,,,
202500159349100130_public.xml,136099026,BETSY P SCHIFF,EVP & SECY-DIRECTOR,40000,0,0,4.00,,,,
202500159349100150_public.xml,133318167,HENRY F SMEAL,TRUSTEE,26434,0,0,1.0,,,,
202500159349100150_public.xml,133318167,MARY MARGARET SMEAL,TRUSTEE,26433,0,0,1.0,,,,
202500159349100155_public.xml,010663847,JOHN GROSSMAN,DIRECTOR,0,0,0,0.00,,,,
202500159349100155_public.xml,010663847,CHARLES CARLISE,DIRECTOR,0,0,0,0.00,,,,
202500159349100155_public.xml,010663847,W MATTHEW CROW,"DIRECTOR, PRESIDENT",0,0,0,0.00,,,,
202500159349100155_public.xml,010663847,LARRY COLTHARP,"SECRETARY, TREASURER",0,0,0,0.00,,,,
202500159349100160_public.xml,421441832,THEODORE STEVEN URBAN,TRUSTEE,0,0,0,0.10,,,,
202500159349100160_public.xml,421441832,TAO BERNARDUS URBAN,TRUSTEE,0,0,0,0.10,,,,
202500159349100160_public.xml,421441832,IAN NELSON URBAN,TRUSTEE,0,0,0,0.10,,,,
202500159349100160_public.xml,421441832,AUNDRA E URBAN,TRUSTEE,13500,0,0,5.00,,,,
202500159349100165_public.xml,431831800,JON IHLER,CHAIRMAN,0,0,0,1.00,,,,
202500159349100165_public.xml,431831800,JAMES GREER,MEMBER,0,0,0,1.00,,,,
202500159349100165_public.xml,431831800,KARALEE CURTIS,MEMBER,0,0,0,1.00,,,,
202500159349100165_public.xml,431831800,TREVOR HONEYCUTT,MEMBER,0,0,0,1.00,,,,
202500159349100165_public.xml,431831800,MIKE MORELAND,DIRECTOR,0,0,0,1.00,,,,
202500159349100165_public.xml,431831800,TONY JOHNSON,MEMBER,0,0,0,1.00,,,,
202500159349100165_public.xml,431831800,RANDY PACE,DIRECTOR,0,0,0,1.00,,,,
202500159349100170_public.xml,956094124,HARALD NIEHENKI,TREASURER,0,,,010.00,,,,
202500159349100170_public.xml,956094124,RITA REIFF,SECRETARY,0,,,010.00,,,,
202500159349100170_public.xml,956094124,ALEXANDER HAST,PRESIDENT,0,,,010.00,,,,
202500159349100170_public.xml,956094124,SABINA WIEDERKEHR,BOARD MEMBER,0,,,010.00,,,,
202500159349100170_public.xml,956094124,DENNIS F FREDRICKS,BOARD MEMBER,0,,,010.00,,,,
202500159349100200_public.xml,237418083,PAUL CHODAK III,TRUSTEE,0,0,0,0,,,,
202500159349100200_public.xml,237418083,KATIE GRAYEM,TRUSTEE,0,0,0,0,,,,
202500159349100200_public.xml,237418083,JANELLE COLEMAN,TRUSTEE,0,0,0,0,,,,
202500159349100200_public.xml,237418083,MICHELE FUSEK,TRUSTEE,0,0,0,0,,,,
202500159349100200_public.xml,237418083,BRIAN LAKEY,TRUSTEE,0,0,0,0,,,,
202500159349100205_public.xml,132850138,FRAN KLINGENSTEIN,PRESIDENT/DIRECTOR,0,0,0,1.00,,,,
202500159349100205_public.xml,132850138,JEAN KLINGENSTEIN,SECRETARY/TREASURER/DIRECT,0,0,0,0.50,,,,
202500159349100210_public.xml,383336846,JANET F JOHNS,PRESIDENT/DIRECTOR,0,0,0,0.00,,,,
202500159349100210_public.xml,383336846,CHARLES A SETTERSTROM,DIRECTOR,0,0,0,0.00,,,,
202500159349100215_public.xml,522026425,M KELLAR,PRESIDENT,0,0,0,1.00,,,,
202500159349100215_public.xml,522026425,J KELLAR BOX,VICE-PRESIDENT,0,0,0,1.00,,,,
202500159349100215_public.xml,522026425,A RIDGWAY,SECRETARY,18000,0,0,2.00,,,,
202500159349100215_public.xml,522026425,C BOX,TREASURER,0,0,0,1.00,,,,
202500159349100220_public.xml,016008614,KEYBANK NATIONAL ASSOCIATION,TRUSTEE,16050,,,1,,,,
202500159349100225_public.xml,626116997,REGIONS BANK NA,TRUSTEE,21668,0,0,4.00,,,,
202500159349100230_public.xml,566036044,WELLS FARGO BANK N A,TRUSTEE,2401,,,1,,,,
202500159349100235_public.xml,846292169,WELLS FARGO BANK N A,TRUSTEE,22173,,,1,,,,
202500159349100250_public.xml,201473099,ANITA G ZUCKER,DIRECTOR,0,0,0,0,,,,
202500159349100250_public.xml,201473099,JONATHAN M ZUCKER,DIRECTOR,0,0,0,0,,,,
202500159349100250_public.xml,201473099,ANDREA ZUCKER LEE,DIRECTOR,0,0,0,0,,,,
202500159349100250_public.xml,201473099,JEFFREY M ZUCKER,DIRECTOR,0,0,0,0,,,,
202500159349100255_public.xml,436382524,BETTY J STROUD,TRUSTEE,0,0,0,4.00,,,,
202500159349100260_public.xml,222596776,SHERRIE S CUTLER,TRUSTEE,0,0,0,0.00,,,,
202500159349100265_public.xml,954072056,JAMES G VALEO,PRESIDENT,0,0,0,0.10,,,,
202500159349100265_public.xml,954072056,THOMAS VALEO,INVESTMENT ADVISOR,0,0,0,0.10,,,,
202500159349100265_public.xml,954072056,MICHAEL VALEO,FINANCIAL OFFICER,0,0,0,0.00,,,,
202500159349100270_public.xml,016007103,KEYBANK N A,TRUSTEE,61,,,1,,,,
202500159349100275_public.xml,931388155,Julie Alonzo,President,0,0,0,10,,,,
202500159349100275_public.xml,931388155,Kristine Strasburger,Treasurer,0,0,0,3,,,,
202500159349100275_public.xml,931388155,Karin,Hansen,0,0,0,0.5,,,,
202500159349100280_public.xml,936021910,ALICE NORRIS,TRUSTEE,0,0,0,0.50,,,,
202500159349100280_public.xml,936021910,LESLIE R LABBE,TRUSTEE,0,0,0,0.50,,,,
202500159349100280_public.xml,936021910,STUART ROSENFELD,PRESIDENT,0,0,0,0.50,,,,
202500159349100280_public.xml,936021910,JIM LABBE,SECRETARY/TR,0,0,0,0.50,,,,
202500159349100285_public.xml,651057724,STANLEY M ROSENBLATT ESQ,CHAIRMAN,0,0,0,000.00,,,,
202500159349100285_public.xml,651057724,LANI BLISSARD,TRUSTEE,60000,0,0,20.00,,,,
202500159349100285_public.xml,651057724,JOHN B OSTROW ESQ,TRUSTEE,60000,0,0,20.00,,,,
202500159349100285_public.xml,651057724,KATE JEWELL ND,TRUSTEE,60000,0,0,20.00,,,,
202500159349100285_public.xml,651057724,PATRICIA PATTY L YOUNG,TRUSTEE,60000,0,0,20.00,,,,
202500159349100285_public.xml,651057724,ELIZABETH A KRESS,EXEC DIR.,160000,0,0,40.00,,,,
202500159349100290_public.xml,204596031,WD MALONE JR,CHAIRMAN,0,0,0,0.10,,,,
202500159349100290_public.xml,204596031,ALYSON MALONE,PRESIDENT & TREASURER,0,0,0,1.00,,,,
202500159349100290_public.xml,204596031,CM WILSON,VICE PRESIDENT & SECRETARY,0,0,0,0.10,,,,
202500159349100290_public.xml,204596031,OCLLO S MALONE,DIRECTOR,0,0,0,0.10,,,,
202500159349100300_public.xml,742940596,Timothy Swett,Director,4000,0,0,4.0,,,,
202500159349100300_public.xml,742940596,Jeffrey Swett,Director,9744,0,0,10.0,,,,
202500159349100300_public.xml,742940596,Robin Swett Wooten,President,9744,0,0,6.0,,,,
202500159349100300_public.xml,742940596,Michael Swett,Director,9744,0,0,6.0,,,,
202500159349100300_public.xml,742940596,Ralph Swett,Director,0,0,0,2.0,,,,
202500159349100305_public.xml,136141528,STEVEN CLAR,"VICE PRESIDENT,DIRECTOR",9500,0,0,5.00,,,,
202500159349100305_public.xml,136141528,SALLY HARWOOD,"PRESIDENT,DIRECTOR",14500,0,0,10.00,,,,
202500159349100305_public.xml,136141528,AMY RICH,"VICE PRESIDENT,DIRECTOR",9500,0,0,5.00,,,,
202500159349100310_public.xml,113316616,JACOB BERKOWITZ,PRESIDENT,0,0,0,1.00,,,,
202500159349100310_public.xml,113316616,THEA BERKOWITZ,TREASURER,0,0,0,1.00,,,,
202500159349100310_public.xml,113316616,AYALA ZAGELBAUM,BOARD MEMBER,0,0,0,1.00,,,,
202500159349100315_public.xml,522101534,DONALD C ROTH,"PRESIDENT, DIRECTOR",0,0,0,0.00,,,,
202500159349100315_public.xml,522101534,MARY BETH ROTH,"VICE PRESIDENT, DIRECTOR",0,0,0,0.00,,,,
202500159349100315_public.xml,522101534,STACEY ROTH,"SECRETARY, DIRECTOR",0,0,0,0.00,,,,
202500159349100315_public.xml,522101534,COLLINS ROTH,"TREASURER, DIRECTOR",0,0,0,0.00,,,,
202500159349100315_public.xml,522101534,MATTHEW ROTH,DIRECTOR,0,0,0,0.00,,,,
202500159349100320_public.xml,943304037,Jonathan Horton,President,0,,,0.00,,,,
202500159349100320_public.xml,943304037,Anthony Shields,Secretary & CFO,0,,,0.00,,,,
202500159349100325_public.xml,341848519,FRANCES BUCHHOLZER,PRESIDENT,0,0,0,000.00,,,,
202500159349100325_public.xml,341848519,ROBERT W MALONE,SECRETARY,0,0,0,000.00,,,,
202500159349100325_public.xml,341848519,ROY RAY,TRUSTEE,0,0,0,000.00,,,,
202500159349100330_public.xml,753024274,HONORABLE MARK TRUEBLOOD,PRESIDENT,0,0,0,1.00,,,,
202500159349100330_public.xml,753024274,HONORABLE TOM BROWN,VICE PRES,0,0,0,1.00,,,,
202500159349100330_public.xml,753024274,HONORABLE ELIJAH STINES,SECRETARY/TR,0,0,0,1.00,,,,
202500159349100330_public.xml,753024274,MR ERICH KRETZINGER,DIRECTOR,0,0,0,1.00,,,,
202500159349100330_public.xml,753024274,HONORABLE DON PORTER,DIRECTOR,0,0,0,1.00,,,,
202500159349100335_public.xml,933269405,Benny Luo,Director,0,0,0,1,,,,
202500159349100340_public.xml,620536730,CYNDI COURY,PRESIDENT,0,0,0,000.00,,,,
202500159349100340_public.xml,620536730,TONI PARKER,TREASURER,0,0,0,000.00,,,,
202500159349100340_public.xml,620536730,JANET WILLIFORD,CORRESPONDIN,0,0,0,000.00,,,,
202500159349100340_public.xml,620536730,SUSAN HURLEY,DIRECTOR,0,0,0,000.00,,,,
202500159349100340_public.xml,620536730,EVA MAE HUSSEY,DIRECTOR,0,0,0,000.00,,,,
202500159349100340_public.xml,620536730,BEVERLY WILLIAMS,DIRECTOR,0,0,0,000.00,,,,
202500159349100340_public.xml,620536730,CHERYL STEGBAUER,DIRECTOR,0,0,0,000.00,,,,
202500159349100340_public.xml,620536730,CAROLYN JOHNSTON,DIRECTOR,0,0,0,000.00,,,,
202500159349100340_public.xml,620536730,JUDY HALL,DIRECTOR,0,0,0,000.00,,,,
202500159349100340_public.xml,620536730,GLORIA HODGES,DIRECTOR,0,0,0,000.00,,,,
202500159349100340_public.xml,620536730,SUE MCMAHON,DIRECTOR,0,0,0,000.00,,,,
202500159349100340_public.xml,620536730,RITA WEST,VICE PRESIDE,0,0,0,000.00,,,,
202500159349100340_public.xml,620536730,JANE WILLS,DIRECTOR,0,0,0,000.00,,,,
202500159349100345_public.xml,113163290,HERBERT S FITZGIBBON,VP-DIRECTOR,36000,0,0,000.00,,,,
202500159349100345_public.xml,113163290,LAWRENCE F GILBERTI,SEC-DIR,0,0,0,000.00,,,,
202500159349100345_public.xml,113163290,HERBERT BOTWINICK,TREAS-DIR,30000,0,0,000.00,,,,
202500159349100350_public.xml,472538061,MASON HAUPT CO EDWARD I SPEER,TRUSTEE,0,0,0,0,,,,
202500159349100350_public.xml,472538061,GERI HAUPT CO EDWARD I SPEER,TRUSTEE,0,0,0,0,,,,
202500159349100350_public.xml,472538061,KENDALL HAUPT CO EDWARD I SPEER,TRUSTEE,0,0,0,0,,,,
202500159349100355_public.xml,351874079,DEBRA ANN BAKER,TRUSTEE,0,0,0,0.00,,,,
202500159349100355_public.xml,351874079,MARK E FEHSENFELD,TRUSTEE,0,0,0,0.00,,,,
202500159349100355_public.xml,351874079,TRINA L STUK,TRUSTEE,0,0,0,0.00,,,,
202500159349100355_public.xml,351874079,CHANNA FEHSENFELD,TRUSTEE,0,0,0,0.00,,,,
202500159349100355_public.xml,351874079,STEVEN J STUK,TRUSTEE,0,0,0,0.00,,,,
202500159349100360_public.xml,010265587,Lawrence L Barker,Chair,0,0,0,1.00,,,,
202500159349100360_public.xml,010265587,Neil Kiely,Vice Chairman,0,0,0,1.00,,,,
202500159349100360_public.xml,010265587,Stephen deCastro,Immediate Past Chair/Director,0,0,0,1.00,,,,
202500159349100360_public.xml,010265587,Jim Roche,President,0,0,0,1.00,,,,
202500159349100360_public.xml,010265587,Blaine Boudreau,Director,0,0,0,1.00,,,,
202500159349100360_public.xml,010265587,Anthony Disotto,Director,0,0,0,1.00,,,,
202500159349100360_public.xml,010265587,Greg Dufour,Past Director,0,0,0,1.00,,,,
202500159349100360_public.xml,010265587,Jeanne Hulit,Director,0,0,0,1.00,,,,
202500159349100360_public.xml,010265587,Glenn Hutchinson,Director,0,0,0,1.00,,,,
202500159349100360_public.xml,010265587,Tony McKim,Director,0,0,0,1.00,,,,
202500159349100360_public.xml,010265587,Bradford Paige,Past Director,0,0,0,1.00,,,,
202500159349100360_public.xml,010265587,Curt Paterson,Director,0,0,0,1.00,,,,
202500159349100360_public.xml,010265587,Curtis C Simard,Director,0,0,0,1.00,,,,
202500159349100360_public.xml,010265587,Timothy Thompson,Director,0,0,0,1.00,,,,
202500159349100360_public.xml,010265587,Daniel Walsh,Director,0,0,0,1.00,,,,
202500159349100365_public.xml,463579283,ABRAHAM TANUS,PRESIDENT & DIRECTOR,0,0,0,3.00,,,,
202500159349100365_public.xml,463579283,ROCIO TANUS,VICE-PRESIDENT & DIRECTOR,0,0,0,3.00,,,,
202500159349100365_public.xml,463579283,SARAH TANUS,TREASURER & DIRECTOR,0,0,0,3.00,,,,
202500159349100365_public.xml,463579283,ROCIO P TANUS,SECRETARY & DIRECTOR,0,0,0,3.00,,,,
202500159349100365_public.xml,463579283,SAMUEL LUGO,DIRECTOR,0,0,0,3.00,,,,
202500159349100365_public.xml,463579283,RICARDO VILLARREAL,DIRECTOR,0,0,0,3.00,,,,
202500159349100370_public.xml,566116946,WELLS FARGO BANK N A,TRUSTEE,33151,,,1,,,,
202500159349100400_public.xml,736210018,BANK OF OKLAHOMA N A,TRUSTEE,21636,,,40,,,,
202500159349100405_public.xml,204439667,KYLE MAYAD,DIRECTOR,0,0,0,0.00,,,,
202500159349100405_public.xml,204439667,ROD DESROCHES CPA,DIRECTOR,0,0,0,0.00,,,,
202500159349100410_public.xml,923784989,Melanie G Millholland,Executive Director,0,0,0,10,,,,
202500159349100415_public.xml,870736690,MARSHA J NAIFY,TRUSTEE,0,0,0,1.00,,,,
202500159349100420_public.xml,046142548,G DOUGLAS EDWARDS JR,TRUSTEE,0,0,0,1.00,,,,
202500159349100425_public.xml,731331878,GRADY PARMLEY,PRESIDENT,0,0,0,1.00,,,,
202500159349100425_public.xml,731331878,HARLENE COLEN,SECRETARY,0,0,0,1.00,,,,
202500159349100425_public.xml,731331878,CHARITY MOXLEY,TREASURER,0,0,0,2.00,,,,
202500159349100430_public.xml,566089457,WELLS FARGO BANK N A,TRUSTEE,6464,,,1,,,,
202500159349100435_public.xml,956744150,WELLS FARGO BANK N A,TRUSTEE,4174,,,1,,,,
202500159349100440_public.xml,471950240,JOHN W HOLLOWAY,PRES. & TRUS,0,0,0,000.00,,,,
