recipient_id,recipient_name,recipient_ein,address_line1,address_line2,city,state,zip,country,grant_ids
132a3c86-2bf9-4e3d-8571-1390c7ff62f1,Making Every Day Count,,4455 Military Trail Suite 201,,Jupiter,FL,33458,US,"[""1a62161f-53dc-43ee-8f87-770815e17054""]"
6b65186b-8080-4ff5-b5a0-a7a4702d636f,The Passionists,,86-45 Edgerton Blvd,,Jamaica,NY,11432,US,"[""c640bfb9-1ac4-4bb0-b29b-596b1becb99e""]"
9636c508-28f6-4e9a-8428-30c146a1ec88,St Ignatius Cathedral,,9999 N Military Trl,,Palm Beach Gardens,FL,33410,US,"[""77c91aea-ff82-475b-ac38-ce0726383ca6""]"
427cd827-914f-40b5-90f5-4d7f84c86031,Basilica of the National Shrine,,400 Michigan Ave NE,,Washington,DC,20017,US,"[""8a51492f-2fe3-4f4b-a690-bc55b44377c9""]"
54fbef4a-f4de-4b7c-8d63-95e8279dfa19,Sacred Heart Southern Missions,,6050 Hwy 161,,Walls,MS,38680,US,"[""b7783e82-75ab-459d-8a81-c79f0a820777""]"
e26d920b-4e8b-47d6-8a6c-24c20bc8c223,Boys Town,,14100 Crawford Street,,Boys Town,NE,68010,US,"[""6abd8b01-e6db-4e22-a9e7-dbef4ca244b2"", ""4d0928b2-f855-428b-ba5a-76d806ba1cb4""]"
b4d0eeab-75b1-47da-b9c5-aca5e933a62c,Toys for Tots,,18251 Quantico Gateway Drive,,Triangle,VA,22172,US,"[""77a501de-a4d9-4aef-b4d4-79ffc897a58e"", ""69ee311c-0d0d-4176-9ef5-fe0f05a0f819""]"
5e87331d-463d-42c8-9079-63df57d0ab72,Sisters of St Francis of Assisi,,3221 South Lake Drive,,St Francis,WI,53235,US,"[""7d85c506-c563-483d-9c4b-548ad9a6f8d8""]"
c5d5f0ef-e689-4669-b911-899310f8bb91,Sisters of St Benedict,,Monastery Immaculate Conception 802,E 10th St,Ferdinand,IN,475329239,US,"[""9c7e87ea-f87e-4bb2-9838-b84a99c10437"", ""10398a98-a558-4cd8-b0e1-4030cfb1dd1d""]"
d3067dca-6126-40a1-9b33-b67d00f43965,The USO,,PO Box 96860,,Washington,DC,200777677,US,"[""ded20468-3359-487d-9cf4-88a34df5e38f"", ""d22c135c-6cdb-4204-aaa6-885d29c04d12""]"
c21c5fc6-8d39-4000-b3d3-ab23ac1a14b8,Make A Wish,,1702 E Highland Ave Suite 400,,Phoenix,AZ,85016,US,"[""2555cf64-8326-49ee-a9f9-06a13cae427a"", ""10dec155-7739-431a-9e25-e40150f3e373""]"
066b257d-a669-4210-a1b5-af65108a6758,ALS ASSOCIATION,,321 NORRISTOWN ROAD STE 260,,AMBLER,PA,19002,US,"[""c325d907-3732-4612-a5bc-aa9d6902e99c""]"
5ffd515f-64a5-4a09-b0c9-a855e312f25b,AMERICAN FRIENDS HEBREW UNIVERSITY,,1 BATTERY PARK PLACE 15TH FLOOR,,NEW YORK,NY,10004,US,"[""cdb0253e-8a25-44e2-a9e9-10d9db02cdd9""]"
7255e95c-3986-42ee-819d-611c53f0069c,CHABAD OF THE MAINLINE,,625 MONTGOMERY AVE,,MERION STATION,PA,19066,US,"[""6c710de7-dc9c-4e97-95ab-5388f9b31dd6""]"
5eee8ca0-eedd-46f0-abce-b9a9fdde29c8,GERMANTOWN JEWISH CENTER,,400 W ELLET ST,,PHILADELPHIA,PA,19119,US,"[""da8f7ee4-3810-4299-917e-f9ed69465dfe""]"
c685c325-e8b5-4d1f-ba8c-09aa3e0ca8cf,HILLEL OF UNIVERSITY OF PENNSYLVANIA,,215 S 39TH STREET,,PHILADELPHIA,PA,19104,US,"[""836d879f-0398-4721-8a67-8d335b269beb""]"
4377a581-3206-43f5-b3f2-b6f6294d8d91,ISRAEL GUIDE DOG,,968 EASTON ROAD,,WARRINGTON,PA,18976,US,"[""78fd2705-36bb-4b1a-8bd4-6310a746ae2e""]"
9ac672bc-bac9-47be-84cc-c96295dd09e5,KATZ YESHIVA HIGH SCHOOL OF SOUTH FLORIDA,,20900 RUTH AND BARON COLEMAN BLVD,,BOCA RATON,FL,33428,US,"[""a86d309b-814e-488a-8e45-9b95ec4298ff""]"
9dde50b0-537d-40fe-9323-1e2db01ed985,KIDS SMILE,,219 B CHESTER PIKE,,NORWOOD,PA,19074,US,"[""bc2765c5-5a58-40b3-b2a4-9c9460d01d3c""]"
2bc1e69e-f335-424e-b14f-1bfbdc6faf59,MASORTI FOUNDATION FOR CONSERVATIVE JUDAISM,,475 RIVERSIDE STE 832,,NEW YORK,NY,10115,US,"[""42ef0dcf-bc1f-4b22-8c71-e69f69ff8766"", ""24b2a4f5-6b55-4a11-9e52-89173a0ade3e""]"
94eeb1d6-2208-4f76-9099-a390691fe59e,MEOR FOUNDATION,,2 GLENBROOK ROAD,,MONSEY,NY,10952,US,"[""8e629529-c500-4b1b-8bf0-07945048be19""]"
e1b72ebd-a62c-4bc6-807f-b41b879be8da,PHILADELPHIA MUSEUM OF ART,,BOX 7646,,PHILADELPHIA,PA,19101,US,"[""2210afde-f89b-4ec2-8d54-b13e28a96518"", ""b1d2a9dc-5fea-4505-91c9-f56c4ef5847f"", ""529a34d2-17ec-4d02-baf7-abc2470f6df1""]"
9e43120a-c1bd-4b08-93ff-82bb368cf887,PHILADELPHIA ORCHESTRA,,ONE S BROAD ST 14TH FLOOR,,PHILADELPHIA,PA,19107,US,"[""18381ab5-e5a6-45f5-b4fa-95417b195bfd""]"
eb51ae4c-9635-4475-926b-c706347fe7a9,PHILLIES CHARITIES - THE ALS ASSOCIATION,,321 NORRISTOWN ROAD STE 260,,AMBLER,PA,19002,US,"[""5b61fe43-6c7e-45ee-85df-59c5d9204841""]"
fd97d43e-b4e3-4c7f-916a-b7e8153206e9,RABBINICAL ASSEMBLY SCHOLARSHIP FUND,,100 OLD YORK ROAD APT E510,,HENKINTOWN,PA,19046,US,"[""3a8dd599-0043-4766-810b-37c17a61cb3d""]"
9ab0638a-c4bd-427b-b7eb-1f5256ae3038,AMERICAN COMMITTEE FOR THE WEIZMANN INSTITUTE OF SCIENCE,,633 THIRD AVENUE 20TH FLOOR,,NEW YORK,NY,10017,US,"[""ba734f6b-493f-4788-95bd-15344d196450""]"
bdd32287-206d-4b65-93af-dcdb37c8b76c,THE SCHECHTER INSTITUTES INC- PLEDGE PAYMENT,,BOX 3566,,PHILADELPHIA,PA,191783566,US,"[""bdd22e20-ae98-4fea-9055-2d7fceefddf1""]"
c09cb687-02cb-46df-af6e-57ebad1b6cf0,HOPEDOOR,,950 W VALLEY ROAD STE 2500,,WAYNE,PA,19087,US,"[""ba23e76e-75e6-41bf-8944-6d8f818c4f40""]"
56e8abe9-06e5-4831-8fd7-ce990150b7c9,CAMILLUS HOUSE,,1603 NW 7TH AVE,,MIAMI,FL,33136,US,"[""f17589f3-b58f-4252-ad8e-83fab599100f"", ""81c4a82a-a9a8-456a-8f86-ec40f4b8188f""]"
eebcb7ea-e00b-47d8-ab92-ac0061d0d705,MIAMI WATERKEEPER,,PO BOX 141596,,CORAL GABLES,FL,33114,US,"[""8f7e283a-36b6-4f22-b7c4-3b8648bac9b1""]"
96eb6696-9c87-4daf-9e0e-d4ba01241caf,NETWORK FOR GOOD,,655 15TH STREET NW SUITE 650,,WASHINGTON,DC,20005,US,"[""34e4c3f9-7f49-4b85-bd69-e8ba397e8379""]"
0eb5e7dd-f5e3-4385-b760-0375d12ffdda,UNIV OF MIAMI ADV HTTPSWELCOME FL,,1320 S DIXIE HWY,,CORAL GABLES,FL,33146,US,"[""baf29a5c-d6a8-4987-93bd-a2ef3bf14169""]"
29d68480-b3ac-4710-bbf2-bece47d5c6f1,GREATER MIAMI JEWISH FEDERATION,,4200 BISCAYNE BOULEVARD,,MIAMI,FL,33137,US,"[""325dbdd7-3a3d-4a5a-934a-901074832fc8"", ""16d197b8-6bca-47b0-9aec-89804e7edbba"", ""bf9e1936-5e2e-46e3-bc0a-0563a454f3d2"", ""97348042-5867-4c89-a070-aa11ba45b039"", ""80295682-ab08-4379-a149-272851840e68"", ""8096b911-5fda-4ef5-ad37-4daa5e4419ed""]"
0f491990-341d-4269-bb5d-e39d5795d902,THE HADASSAH FOUNDATION,,40 WALL STREET,,NEW YORK,NY,10005,US,"[""e6442a67-be93-4b30-8c04-90e78b20099e""]"
5f89c865-5b6b-48bd-99da-51cfb33949cf,JDCORG,,PO BOX 4124,,NEW YORK,NY,10163,US,"[""461d2d28-da25-4a01-9acf-e7eaa8aaa786""]"
ee0536e4-503f-4e24-82be-8a5773095d27,microschool grants,,unknown,,unknown,ID,83642,US,"[""5405981c-4bd3-4689-8533-3ed9276ded0e""]"
6ca50cc3-d657-4a2e-af23-57b2e6bacb9b,HOOSIERS FEEDING THE HUNGRY,,4490A IN-327,,GARRETT,IN,46738,US,"[""d110b199-61c3-41fe-90dd-90616d15ed2a""]"
7ccf946f-1680-4fac-be57-0e229b919e61,UNITED WAY OF SW MICHIGAN,,2015 LAKEVIEW AVE,,STJOSEPH,MI,49085,US,"[""219f31cc-3edd-44e3-8c9d-2691f7d1baac""]"
09c0a7d6-b0b6-4227-a2c9-333a6c8922c7,MICHIANA PUBLIC BROADCASTING- WNIT,,60500 GRASS RD,,SOUTH BEND,IN,46614,US,"[""50b089ea-a6f0-473d-9715-0aa05807303c""]"
83188386-fb04-4bf6-8875-873eef7b1e72,THE MUSIC VILLAGE,,333 S MICHIGAN ST,,SOUTH BEND,IN,46601,US,"[""adf616ee-feef-4617-98ec-a3516f917b56""]"
1100c4f5-3db4-4dd7-9c2d-7a3a23fd060c,ST JOSEPH COUNTY PUBLIC LIBRARY FOUNDATION,,304 S MAIN ST,,SOUTH BEND,IN,46601,US,"[""e0e67b06-9d8f-4dc0-84e3-9528c4b6f4e4""]"
410874d3-2c23-4d18-8548-e5894eeb3733,ST MARGARET'S HOUSE,,117 N LAFAYETTE BLVD,,SOUTH BEND,IN,46601,US,"[""14d322cb-9d7c-48eb-b6c3-c4591f806e1b""]"
1e5feb0c-a555-45ed-97e0-384cd4162947,EL CAMPITO INC,,405 E DUBAIL AVE,,SOUTH BEND,IN,46613,US,"[""d9271f70-78d4-46dd-81d2-2d186a883cfc""]"
8e5931a8-6d00-40b5-a6e2-88eab73e6d2e,KINEXUS YOUTH SOLUTIONS INC,,330 W MAIN ST STE 110,,BENTON HARBOR,MI,49022,US,"[""d034262d-90e0-40aa-9ccc-d359c45bf504""]"
104cc2e8-a723-4092-bd62-bd97c0dc1369,MISHAWAKA TROOP TOWN,,56692 COUNTY ROAD 1,,ELKHART,IN,46516,US,"[""480e7a40-cf07-43c0-b2f9-0d3397a6af65""]"
6315637e-3caf-4b7e-905a-0ec005123450,TELAMON MIGRANT HEAD START,,5560 MUNFORD RD SUITE 201,,RALEIGH,NC,27612,US,"[""f0c79bf7-78cb-40e2-9378-18293a393d6a"", ""478f1633-8ad0-490b-8925-9c41848690d5""]"
8247c597-35c5-4b91-acca-16ace87781a9,THE SALVATION ARMY OF NILES MI,,424 N 15TH ST,,NILES,MI,49120,US,"[""27eec7d3-b706-467a-a619-5377fb4facc6"", ""fab81410-d159-4404-a098-3ae939a4c15a""]"
b85e0fe4-723e-4cd9-94e3-a1e00348b7dd,WOMEN'S CARE CENTER INC,,621 E MAIN STREET,,NILES,MI,49120,US,"[""3bd624ac-115a-4547-b2f0-4614b3881f25""]"
4dee7ce6-6bcd-4eec-8f8c-06c2b62a13cf,HARTFORD LIONS CLUB,,PO BOX 633,,HARTFORD,MI,49057,US,"[""5441aa84-45e1-4b49-94f9-e7b9ffb7b662""]"
fa70bd59-4cf0-496b-a57c-30f8b92e3b7e,HARTFORD UNITED METHODIST CHURCH,,425 E MAIN ST,,HARTFORD,MI,49058,US,"[""93c8b483-a792-419a-831d-84f0d2d711df""]"
727490d6-3091-4282-b763-3a37ecadf48e,HELPING HANDS OF CASS COUNTY,,130 S BROADWAY ST,,CASSOPOLIS,MI,49031,US,"[""56d25586-341d-4c65-b83f-c97370139653""]"
5d3c3a1a-42e9-4bcf-9002-fa022725185e,PARENT AND CAREGIVER CONNECTIONS,,PO BOX 347,,DECATUR,MI,49045,US,"[""1230e4d4-77ca-4099-adad-6fb923e9a6ac""]"
617cadc7-9a17-43dc-bf27-f075e0c646c3,POKAGON VOLUNTEER FIRE DEPARTMENT,,31555 POKAGON HWY,,NILES,MI,49120,US,"[""cb2d2b1b-8886-4735-a564-a499ab01570d""]"
5331fe84-a2c3-48a8-84aa-f1b9c91f5f9e,GIRLS ON THE RUN SW MI,,PO BOX 440,,ST JOSEPH,MI,49085,US,"[""5ade844f-08d8-4fcb-8159-5b9eae747896""]"
dd554ada-7478-4b04-94ac-6512f5d66cba,AFRICAN AMERICAN HISTORY & LITERATURE GALLERY,,725 BROADWAY,,BENTON HARBOR,MI,49022,US,"[""96259ab8-c673-44f7-a405-2d56a95a36a3""]"
7e7e31d0-9454-46f7-aba6-200110735d6a,CHILDREN'S DISPENSARY & HOSPITAL ASSOC,,712 N NILES AVE,,SOUTH BEND,IN,46617,US,"[""57b0c179-979d-45bf-ac7e-6ff3af308b50""]"
62d61243-f044-46b4-8d19-33e0857a4a58,CORVILLA INC,,3620 DEAHL CT,,SOUTH BEND,IN,46628,US,"[""8069ef03-2812-4556-9c79-dba191759bbf""]"
16b31347-4719-4159-98ad-12c1f5844c7f,INSOURCE,,310 W MCKINLEY AVE SUITE 300,,MISHAWAKA,IN,46545,US,"[""ac51aa99-ee91-4d0b-88eb-cd1e6b520924""]"
959381ba-7ac6-425d-830b-2fd96e9e9ba9,NEW DAY INTAKE CENTER,,PO BOX 11162,,SOUTH BEND,IN,46634,US,"[""7f832f3b-7003-432e-b179-145f3acb2b33""]"
d07dee67-b1ad-4f5e-9878-5dbff3c3e7f5,RESTORATIVE JUSTICE COLLABORATION HUB INC,,PO BOX 711,,SOUTH BEND,IN,46624,US,"[""5983bd94-b83b-4968-9f3f-222b14842610""]"
f31c6de8-8d13-4c9c-bca1-74c8fb87c9d7,RIVER PARK UNITED METHODIST FOOD PANTRY,,920 S 23RD STREET,,SOUTH BEND,IN,46615,US,"[""60679975-feb2-47c4-b50d-e3990552fbb7""]"
dcdd31c3-e0c4-4187-9223-b762ebaa236d,RIVERBEND CANCER SERVICES,,3516 E JEFFERSON BLVD,,SOUTH BEND,IN,46615,US,"[""84715529-abcf-4dc4-8c37-ddc3307134e9""]"
a10b9a08-b977-4252-bbcf-322584d629c4,ROBO TECH ZONE OF MICHIANA,,55621 DAVIS LANE,,DOWAGIAC,MI,49047,US,"[""83ad2ef9-77f1-4213-b728-4855e990dcd2""]"
57b4e06f-6f03-4f14-93bb-eec6f4332dcb,TEMPLE B'NAI SHALOM,,2050 BROADWAY,,BENTON HARBOR,MI,49022,US,"[""1e7ad5bc-4595-4ac5-b3db-6f7017139560""]"
891a6957-e6d7-4558-b406-b7c7b6e0813e,NEW BUFFALO TOWNSHIP,,17425 RED ARROW HIGHWAY,,NEW BUFFALO,MI,49117,US,"[""35b26e94-1e2d-4d53-8078-0b5b3d7d7ff7"", ""7fa79bbd-74e0-4fb0-90f3-19a1e69ac618"", ""88125ee3-e326-4d66-b656-3ab1dba4b150"", ""05ed4011-c573-47b4-b89e-7d2ce028eead""]"
d54e7e4f-fc43-4169-884a-c10183f6995f,THREE OAKS TOWNSHIP,,6810 US HWY 12,,THREE OAKS,MI,49128,US,"[""f2ed8df3-ca7f-4387-a91f-ad69c2d59565""]"
5ca750ee-319a-414a-aaeb-49a984a4a64c,NEW BUFFALO AREA SCHOOLS,,1112 EAST CLAY STREET,,NEW BUFFALO,MI,49117,US,"[""012d60cc-5106-4fbb-b45b-26fd6998788f"", ""cb70c381-99ac-4190-9e6c-16211aaa4938"", ""363ba4da-f2d9-4d59-9a05-fca2cde0a403"", ""b39739fe-ab97-4942-b1e5-d8da35433054"", ""f61b64da-b475-4f72-95ae-d11f7720e386""]"
9bece0c9-bfc4-4bfd-a449-4c5bdf4d5fae,RIVER VALLEY SCHOOL DISTRICT,,15480 THREE OAK RD,,THREE OAKS,MI,49128,US,"[""78b663d0-c8a3-472b-a3f3-27b5ec96393e""]"
0f811697-eb76-4d30-b51c-4bd42d122276,CHIKAMING TOWNSHIP,,13535 RED ARROW HIGHWAY PO BOX 40,,HARBERT,MI,49115,US,"[""e439a4ad-1d02-453d-86b8-c31acb343eb2""]"
a21e7f44-35ea-4c5c-a9fb-0fc2600f607e,VILLAGE OF MICHIANA,,4000 CHEROKEE DRIVE,,MICHIANA,MI,49117,US,"[""1aab09f7-3cf4-4e24-85ce-17fe2cbac5de""]"
aeeb3016-249e-4a6c-8b09-889037fc33d7,SMOKE VISION CARE,,18301 US-12,,NEW BUFFALO,MI,49117,US,"[""af455803-a4b0-4582-8606-b9f0f1822f37"", ""4b57a966-6072-4a94-b569-74816a9d548d"", ""33077ea9-6056-45a1-9828-c5564e12845a"", ""11c0d11b-0ac6-4795-9aad-a33143bef4e7"", ""8e69cfa3-f916-4751-a2d0-2a765024824e"", ""8c3a40a0-3096-41ac-93f2-5ec8e0f98d97"", ""c1297910-a213-4604-a5f3-20ed5cf4fa26"", ""14d36f6a-3f90-4193-ae1d-9df730ba5bb5"", ""09d33b13-4f7a-4412-a403-b9b7223e8e06""]"
5ef081b2-4981-4373-be9f-9f44402ec2a8,HARDING'S MARKET,,2844 NILES AVE,,ST JOSEPH,MI,49085,US,"[""34ec8cd4-d2f5-4163-bf8c-9243d61846cf"", ""e7e23694-b389-49f3-9fc8-885cf9be4ec0"", ""93b16ab3-df18-4ee8-be95-f7a16ea02839"", ""b6e905b1-542a-4f4f-97d2-02081739ecc1"", ""dccb54a5-3f31-445d-a41d-98b867b0840a"", ""bc4e180c-b2d1-4ddc-8829-4c90917bcb6f"", ""5e4f6330-32eb-485a-8460-0473d0297f8b"", ""14adda31-da5a-474f-88ee-0875b695cc1d"", ""df61128b-a498-4841-b9ef-5becfdb86748""]"
f526b398-849e-411e-b595-c996a0d730ab,NATURE'S WAY LANDSCAPING,,1113 W JOHN BEERS RD,,STEVENSVILLE,MI,49127,US,"[""974e41aa-3caf-4936-8d0c-5db43c9325e1""]"
5984ab60-b374-440f-b4e1-7307e36d41c0,TOYS FOR TOTS- NEW BUFFALO,,104 FEATHERBONE AVE,,THREE OAKS,MI,49128,US,"[""2798ddf9-3a3b-4e9f-8f85-8a8c3758f34d""]"
1f0af46c-2cd0-47ab-8adc-cee03bcee541,CHILDREN'S ADVOCACY CENTER OF SW MI,,4938 NILES ROAD,,ST JOSEPH,MI,49085,US,"[""0ec6c10f-abbe-47b3-a317-9ff106ade2a7""]"
945dbb49-e9c2-4f2b-8bee-59c6bab8e9f0,RVSD,,15480 THREE OAK RD,,THREE OAKS,MI,49128,US,"[""b3345ed0-89d4-457e-afc1-c0fe1d97c9dc""]"
15fbf667-2f6a-418e-b235-6cf522a7add3,NBAS,,1112 EAST CLAY STREET,,NEW BUFFALO,MI,49117,US,"[""bc6e4d4f-65ce-4715-bfcd-9ec48994ab9c""]"
d196482c-3be5-4455-9065-18391b5f5cb1,RIVER VALLEY SENIOR CENTER,,13321 RED ARROW HWY,,HARBERT,MI,49115,US,"[""849ced8d-6d56-4519-bf34-a729a6631c51"", ""7ecf46a2-4144-4205-a4f2-71c02dbc1748""]"
55658777-59a6-4084-8b21-1001fa2ad720,MISS MR NEW BUFFALO SCHOLARSHIP PAGEANT,,12573 LUBKE RD,,NEW BUFFALO,MI,49117,US,"[""28fae95c-cac8-474e-a4e2-aecee62c9ba6""]"
14306585-f9fe-4ada-b624-10b76dae09b9,NEW BUFFALO TOWNSHIP LIBRARY,,17425 RED ARROW HWY,,NEW BUFFALO,MI,49117,US,"[""0691a888-e3b4-43e5-88dd-0d58a640bf4d""]"
eba4b481-3900-4dd6-b5f6-047cf9383d58,SENIOR NUTRITION SERVICES REGION IV INC,,1708 COLFAX AVE,,BENTON HARBOR,MI,49022,US,"[""84f5a128-e4e5-47e2-aa2a-1c520d5a3b74""]"
95b784cb-f566-4255-9d1e-cefc939dc540,FEEDING AMERICA WEST MICHIGAN,,864 W RIVER CENTER DR NE,,COMSTOCK PARK,MI,49321,US,"[""9ac7d4d0-d6fe-4530-b7d0-9df78d41609c""]"
452e57ca-3dbd-4c2b-b68a-dcbb5905f88d,NEIGHBOR BY NEIGHBOR,,16170 RED ARROW HWY STE C7,,UNION PIER,MI,49129,US,"[""64bb1cf7-c3bf-4ab5-81c4-b0c8475f5caa"", ""3b336363-3c1a-4a0c-a968-8985e1b43f82"", ""249b0490-9bba-4668-bba7-cab7cc86d42d"", ""11628aaf-44b6-4950-ae8c-b02bd5f97ca7""]"
ea91b889-eb8c-43a3-a0bc-56d321746617,ACORN CENTER FOR THE PERFORMING ARTS,,107 GENERATIONS DR,,THREE OAKS,MI,49128,US,"[""0edabd15-3de9-483a-8767-732c2b0ec9d2""]"
c37dbc07-7852-45cf-b8a2-779304fcf96a,CHIKAMING OPEN LANDS,,12291 RED ARROW HWY,,SAWYER,MI,49125,US,"[""1e6d8ae0-1c21-4daa-8f44-afb8ed4c0377""]"
7e7d2861-cb87-458e-b2d5-7f902187b6fa,NEW BUFFALO SPORTS,,PO BOX 491,,NEW BUFFALO,MI,49117,US,"[""ea4ecbf7-83ec-4086-9e24-59e908640f27""]"
bb43cf19-5b96-4cb5-835d-e9ac7e80c31c,THE AVENUE FAMILY NETWORKCARING CONNECTIONS,,777 RIVERVIEW DR BLDG A,,BENTON HARBOR,MI,49022,US,"[""b9ad26dc-875f-4bbd-852a-e3893d65477e"", ""a4305a28-3f25-4939-9c05-28593a4eade3""]"
82bc3e8f-b528-4e80-8aeb-a83b4bdcc953,WAI-IAM INC,,217 N SYCAMORE STREET,,LANSING,MI,48933,US,"[""28c9f9a3-a155-4740-a8cd-f03f3fd671bc""]"
8b135b5f-3c75-4268-ae46-d6e65581c5b5,HARBOR COUNTRY ROTARY FOUNDATION,,18732 HARBOR COUNTRY DRIVE,,NEW BUFFALO,MI,49117,US,"[""cc4234e4-1e97-484d-8fbb-bbfa53da9315""]"
97d852d4-2b4e-406f-8bac-f72281673f6e,SCHOOL OF AMERICAN MUSIC,,3 N ELM ST,,THREE OAKS,MI,49128,US,"[""24680451-b8e5-444e-b110-5adb762203ef""]"
25896b40-575f-4a25-b8f4-fa2166804558,SOUTHWEST MICHIGAN SYMPHONY ORCHESTRA,,513 SHIP ST,,ST JOSEPH,MI,49085,US,"[""959db490-06d5-4b03-a134-8a390fc0fc75""]"
fc852e97-67d7-4512-a739-562afb7c70fd,COLLEGE OF THE FLORIDA KEYS,,5901 COLLEGE RD,,KEY WEST,FL,33040,US,"[""967431be-6cd9-434a-8ff5-83f653cf71c4""]"
f824fbde-800b-4030-a36f-cebc3007c33e,FORT HAYES STATE UNIVERSITY,,600 PARK ST,,HAYS,KS,67601,US,"[""7e6eb41d-d671-4c93-a3ef-a681499b55bc"", ""43a0bcb9-b507-44e3-8a48-88b0a659863b""]"
13318665-b166-4f8c-a135-a905079bc5a1,MICHIGAN TECHNOLOGICAL UNIVERSITY,,1400 TOWNSEND DR,,HOUGHTON,MI,49931,US,"[""19e11b0a-27cf-470f-9f78-cd6ef944ee47""]"
e072fda2-c336-492b-af48-9efbb43613ef,CEDARVILLE UNIVERSITY,,251 N MAIN ST,,CEDARVILLE,OH,45314,US,"[""f931ff83-81b3-4af3-9e95-4ebc168e5c0e""]"
90216acd-242e-47ac-ad00-393230c1f3b7,VASSAR COLLEGE,,124 RAYMOND AVE,,POUGHKEEPSIE,NY,12604,US,"[""a9f1c931-7b3b-47e4-b450-41d5d318c5f6"", ""81574f13-0bcd-494d-b7e7-4e8932d12786"", ""b5b949fc-b97c-4a36-83ee-b570cef623d6"", ""753fe92b-0073-42bb-8ed8-2b91949c3820"", ""a504f33c-98b1-4abf-8367-fd9bacfb72be"", ""afb0793a-5711-4453-92ec-ddfa0d18185b""]"
e26aea01-be8e-4a2d-8695-7c5c567cceb5,SKIDMORE COLLEGE,,815 N BROADWAY,,SARATOGA SPRINGS,NY,12866,US,"[""c275a067-5324-4a2f-a3a8-9e6a2a42a045"", ""88ccd3a8-bb54-4465-82a3-11495e5d3b02"", ""e504f57c-5ec0-4db3-87dd-2c8ac69dcdab"", ""8393e3f9-7f35-430d-b39d-bda097aad2e7""]"
b9c6cbe6-13db-407b-960a-fe43771400a1,CALVIN UNIVERSITY,,3201 BURTON ST SE,,GRAND RAPIDS,MI,49546,US,"[""3c223779-2676-4f9a-a79d-10dda4f5c581"", ""7d889a5b-22fe-4826-8a8b-4a4c45f855c7""]"
8c6af49a-97fa-4c6e-a8e2-35b3566485df,UNIVERSITY OF NORTHWESTERN OHIO,,1441 N CABLE RD,,LIMA,OH,45805,US,"[""81bb180f-25dc-46e1-8408-c2ee6d9a58b7"", ""33f7b16a-e8f7-408c-9e01-b70c3f377923"", ""2cc01b44-5307-4c8e-b046-c6a922523ef6""]"
9072a5e4-0f98-45ae-8f0b-bf55cdbf0961,LOYOLA UNIVERSITY,,1032 W SHERIDAN RD,,CHICAGO,IL,60660,US,"[""b09095cc-b113-4aae-a0e7-7270028f6012""]"
53a9a89b-f4e0-4deb-a659-6fb6e6e1f04e,THE SAVANNAH COLLEGE OF ART AND DES,,516 DRAYTON ST,,SAVANNAH,GA,31401,US,"[""a3025008-2489-4b92-8f04-9e4eab98ce9e""]"
4f7daa91-ad92-40a7-8f90-20d80e0b3f14,UNIVERSITY OF ALABAMA,,600 UNIVERSITY BLVD SUITE C,,TUSCALOOSA,AL,35487,US,"[""6250cf93-549b-435d-b17b-14e5b399ed0a""]"
2dbfdf21-5e64-429a-9645-62129899bc57,EMBRY-RIDDLE AERONAUTICAL UNIVERSIT,,1 AEROSPACE BLVD,,DAYTONA BEACH,FL,32114,US,"[""4b3e1a1b-42ae-43de-94cc-5aaa272fb455""]"
e37e6a6a-7f52-4897-a347-b1143b26362b,GRAND RAPIDS COMMUNITY COLLEGE,,143 BOSTWICK AVE NE,,GRAND RAPIDS,MI,49503,US,"[""23c79fae-1657-44a0-ba29-cdc89f2aa90c""]"
ccae55ff-d7b7-4e64-9e17-100715a76958,LAKE MICHIGAN COLLEGE,,2755 E NAPIER AVE,,BENTON HARBOR,MI,49022,US,"[""98e8ea37-1f08-4af1-8fc8-ac6a75654172"", ""d37f7696-63b8-4c7a-92bf-ed694eaf609a"", ""9e256a4e-92a7-4a69-9ef9-5d8b09482b69""]"
c56e0df5-1bf6-4ad9-814e-2bbfa0016445,BUTLER UNIVERSITY,,4600 SUNSET AVE,,INDIANAPOLIS,IN,46208,US,"[""01b32ade-f4f1-4e2d-ac0a-3a401c623cdc"", ""40f4b8c5-1e4d-4c26-898c-8dc7da458a38""]"
af86c174-6fd2-4638-94f7-ac38a0154484,PURDUE UNIVERSITY NORTHWEST,,2200 169TH STREET,,HAMMOND,IN,46323,US,"[""c973ccc0-3249-4215-9d92-232f161e4e5e""]"
5d154bff-f4e1-4d00-8b6e-84bccad1cf19,WESTERN MICHIGAN UNIVERSITY,,1903 W MICHIGAN AVE,,KALAMAZOO,MI,49008,US,"[""8d069a23-1158-416e-a18e-e0bf53ddb447"", ""eafe1d03-dea4-4f80-a5c3-9f5a3c87ab77"", ""af02eeef-cf49-4af8-838f-6c085df37ef9"", ""fcb333d5-2fe8-4d04-ac30-e0fc11b397a5"", ""b35ea789-89f2-49c5-81a4-41f46a278f62"", ""a572ac0c-d939-4e91-be45-bc7b9d3199fe"", ""0110ee27-0a0d-4b7b-b8bd-f3349db5fdb0"", ""df2e1e2d-cfb7-4e51-b7df-cd07da4969af"", ""77b7509a-038f-4b3b-8ffb-d5fdf35305e7"", ""faa47c78-46bf-49f9-8d92-5b794794a721""]"
